1,40
1,50
1,35
1,62
1,35
1,28
1,26
1,57
1,57
1,20
1,48
1,68
1,72
1,24
1,70
1,50
1,79
1,67
1,66
1,71
1,33
1,27
1,48
1,46
1,53
1,36
1,29
1,31
1,48
1,35
1,44
1,44
1,66
1,66
1,87
1,44
1,68
1,75
1,67
1,57
1,50
1,34
1,40
1,56
1,53
1,30
1,63
1,81
1,33
1,74
2,49
2,62
2,51
2,76
2,32
2,28
2,74
2,47
2,56
2,71
2,76
2,76
2,46
2,52
2,50
2,41
2,46
2,42
2,20
2,47
2,47
2,51
2,60
2,38
2,47
2,68
2,36
2,23
2,47
2,57
2,49
2,29
2,91
2,55
2,43
2,55
2,60
2,63
2,120
2,70
2,94
2,73
2,86
2,46
2,104
2,76
2,51
2,112
2,55
2,46
3,34
3,55
3,34
3,52
3,47
3,42
3,41
3,44
3,45
3,49
3,44
3,55
3,49
3,55
3,51
3,36
3,53
3,35
3,46
3,44
3,41
3,50
3,22
3,30
3,36
3,51
3,40
3,49
3,20
3,31
3,31
3,31
3,31
3,31
3,39
3,40
3,44
3,28
3,43
3,28
3,42
3,18
3,64
3,8
3,30
3,29
3,59
3,37
3,41
3,13
3,42
3,35
3,22
3,23
3,48
3,21
3,10
3,11
3,22
3,39
3,27
3,47
3,48
3,38
3,37
3,47
3,40
3,46
3,46
3,46
3,19
3,63
3,17
3,24
3,35
3,45
3,46
3,50
3,17
3,17
3,17
3,35
3,39
3,33
3,21
3,30
3,19
3,44
3,32
3,53
3,36
3,40
3,39
3,51
3,18
3,40
3,24
3,19
3,39
3,12
3,35
3,16
3,62
3,39
3,46
3,30
3,28
3,38
3,32
3,36
3,65
3,34
3,16
3,59
3,17
3,39
3,13
3,70
3,34
3,45
3,34
3,15
3,31
3,41
3,19
3,16
3,15
3,34
3,61
3,36
3,22
3,30
3,37
3,43
3,50
3,38
3,38
3,16
3,39
3,15
3,47
3,26
3,14
3,37
3,35
3,15
3,37
3,54
3,46
3,10
3,43
3,10
3,19
3,35
3,47
3,19
3,64
3,26
3,38
3,40
3,38
3,64
3,33
3,31
3,17
3,36
3,53
3,17
3,75
3,52
3,37
3,13
3,21
3,78
3,78
3,21
3,54
3,19
3,45
3,37
3,39
3,20
3,17
3,44
3,22
3,24
3,31
3,38
3,17
3,42
3,47
3,37
3,22
3,30
3,50
3,56
3,19
3,51
3,32
3,62
3,38
3,58
3,33
3,47
3,34
3,41
3,34
3,21
3,21
3,43
3,43
3,20
3,42
3,19
3,43
3,40
3,43
3,38
3,13
3,49
3,27
3,84
3,57
3,31
3,58
3,36
3,43
3,13
3,18
3,20
3,42
3,28
3,31
3,54
3,59
3,53
3,13
3,78
3,29
3,51
3,75
3,35
3,69
3,28
3,70
3,50
3,29
3,63
3,68
3,63
3,44
3,62
3,56
3,63
3,76
3,65
3,44
3,56
3,70
3,72
3,67
3,76
3,69
3,75
3,69
3,61
3,66
3,33
3,73
3,36
3,79
3,43
3,43
3,43
3,77
3,67
3,70
3,54
3,67
3,76
3,62
3,54
3,73
3,73
3,61
3,73
3,56
3,76
3,48
3,44
3,71
3,61
3,69
3,67
3,64
3,71
3,71
3,60
3,61
3,69
3
