1,119
1,115
1,93
1,93
1,81
1,107
1,74
1,99
1,75
1,139
1,91
1,54
1,77
1,127
1,114
1,108
1,124
1,123
1,85
1,128
1,134
1,41
1,129
1,48
1,131
1,30
1,32
1,68
1,58
1,68
1,38
1,33
1,52
1,23
1,24
1,32
1,106
1,107
1,98
1,110
1,48
1,124
1,98
1,84
1,104
1,100
1,46
1,51
1,72
1,113
2,69
2,69
2,81
2,74
2,46
2,52
2,66
2,62
2,68
2,69
2,72
2,75
2,70
2,34
2,96
2,42
2,38
2,62
2,31
2,95
2,85
2,54
2,17
2,84
2,62
2,76
2,42
2,25
2,39
2,87
2,90
2,94
2,99
2,100
2,100
2,65
2,99
2,113
2,120
2,115
2,116
2,109
2,121
2,116
2,91
2,106
2,68
2,116
2,106
2,111
3,84
3,21
3,84
3,24
3,77
3,29
3,21
3,21
3,32
3,32
3,61
3,121
3,22
3,27
3,18
3,61
3,31
3,62
3,77
3,29
3,29
3,62
3,29
3,85
3,19
3,29
3,49
3,86
3,21
3,86
3,29
3,21
3,21
3,86
3,86
3,21
3,63
3,21
3,19
3,63
3,123
3,18
3,21
3,32
3,19
3,31
3,22
3,61
3,61
3,90
3,26
3,21
3,31
3,16
3,117
3,26
3,61
3,28
3,25
3,19
3,19
3,19
3,28
3,19
3,119
3,102
3,23
3,23
3,25
3,99
3,18
3,23
3,18
3,36
3,72
3,23
3,31
3,36
3,68
3,36
3,96
3,20
3,26
3,36
3,17
3,68
3,23
3,26
3,87
3,22
3,23
3,26
3,20
3,17
3,36
3,23
3,22
3,87
3,26
3,20
3,20
3,22
3,29
3,25
3,15
3,17
3,28
3,20
3,28
3,111
3,17
3,25
3,25
3,15
3,15
3,20
3,20
3,20
3,62
3,22
3,22
3,22
3,19
3,18
3,64
3,24
3,24
3,18
3,18
3,19
3,19
3,18
3,82
3,82
3,24
3,18
3,22
3,64
3,18
3,18
3,15
3,18
3,15
3,30
3,110
3,18
3,23
3,15
3,134
3,23
3,22
3,22
3,30
3,18
3,18
3,84
3,21
3,30
3,65
3,10
3,21
3,33
3,33
3,30
3,23
3,33
3,27
3,27
3,27
3,26
3,33
3,25
3,27
3,25
3,27
3,20
3,28
3,27
3,26
3,25
3,67
3,28
3,138
3,13
3,20
3,26
3,19
3,33
3,67
3,20
3,28
3,86
3,15
3,21
3,29
3,21
3,21
3,19
3,108
3,18
3,67
3,21
3,19
3,11
3,29
3,18
3,19
3,21
3,19
3,21
3,29
3,29
3,67
3,19
3,23
3,33
3,21
3,31
3,24
3,23
3,21
3,21
3,21
3,86
3,23
3,28
3,21
3,137
3,15
3,137
3,19
3,79
3,97
3,32
3,43
3,32
3,21
3,32
3,43
3,25
3,25
3,50
3,45
3,31
3,31
3,14
3,25
3,29
3,22
3,31
3,29
3,134
3,16
3,31
3,31
3,26
3,29
3,17
3,96
3,77
3,48
3,22
3,17
3,29
3,17
3,17
3,30
3,20
3,17
3,20
3,22
3,116
3,22
3,19
3,116
3,19
3,107
3,26
3,18
3,26
3,32
3,19
3,29
3,30
3,19
3,75
3,30
3,58
3,109
3,27
3,30
3,22
3,26
3,26
3,21
3,37
3,18
3,21
3,21
3,26
3
