1,184
1,140
1,96
1,232
1,127
1,100
1,89
1,212
1,110
1,135
1,210
1,120
1,126
1,107
1,104
1,87
1,115
1,71
1,111
1,81
1,61
1,86
1,51
1,135
1,113
1,78
1,47
1,75
1,121
1,106
1,84
1,90
1,87
1,68
1,91
1,81
1,98
1,100
1,105
1,104
1,187
1,57
1,108
1,184
1,96
1,112
1,153
1,159
1,97
1,179
2,127
2,133
2,138
2,94
2,113
2,146
2,154
2,88
2,89
2,156
2,149
2,150
2,65
2,91
2,89
2,82
2,102
2,56
2,102
2,139
2,68
2,193
2,85
2,184
2,99
2,89
2,74
2,177
2,81
2,99
2,53
2,188
2,104
2,203
2,113
2,131
2,222
2,110
2,78
2,118
2,220
2,117
2,73
2,218
2,158
2,216
2,122
2,188
2,183
2,117
3,146
3,157
3,144
3,160
3,160
3,176
3,169
3,171
3,197
3,165
3,71
3,179
3,171
3,185
3,153
3,172
3,157
3,170
3,148
3,163
3,150
3,146
3,74
3,209
3,75
3,70
3,52
3,154
3,70
3,203
3,47
3,63
3,150
3,40
3,33
3,38
3,145
3,150
3,112
3,100
3,104
3,129
3,129
3,102
3,42
3,135
3,230
3,228
3,135
3,23
3,118
3,174
3,55
3,32
3,159
3,134
3,159
3,155
3,40
3,130
3,97
3,125
3,130
3,61
3,228
3,88
3,228
3,119
3,194
3,137
3,203
3,64
3,77
3,120
3,122
3,139
3,227
3,86
3,111
3,122
3,117
3,71
3,88
3,104
3,97
3,170
3,124
3,84
3,104
3,116
3,180
3,79
3,35
3,103
3,123
3,141
3,81
3,78
3,36
3,33
3,73
3,73
3,64
3,199
3,66
3,108
3,190
3,150
3,199
3,122
3,115
3,37
3,172
3,202
3,123
3,80
3,189
3,170
3,161
3,172
3,159
3,76
3,136
3,107
3,149
3,158
3,73
3,42
3,100
3,42
3,49
3,83
3,81
3,80
3,90
3,81
3,151
3,84
3,81
3,39
3,137
3,39
3,84
3,125
3,42
3,152
3,170
3,38
3,152
3,157
3,150
3,70
3,44
3,138
3,88
3,158
3,56
3,139
3,125
3,99
3,62
3,68
3,125
3,77
3,161
3,147
3,97
3,166
3,111
3,91
3,166
3,174
3,69
3,62
3,125
3,64
3,37
3,105
3,47
3,81
3,207
3,46
3,121
3,69
3,107
3,73
3,80
3,168
3,84
3,83
3,78
3,85
3,173
3,168
3,149
3,68
3,86
3,76
3,74
3,73
3,109
3,78
3,140
3,43
3,85
3,121
3,98
3,73
3,141
3,43
3,76
3,136
3,62
3,62
3,73
3,49
3,57
3,120
3,63
3,69
3,66
3,131
3,96
3,107
3,85
3,38
3,71
3,72
3,95
3,87
3,152
3,67
3,73
3,121
3,119
3,86
3,61
3,97
3,85
3,109
3,64
3,109
3,102
3,97
3,96
3,30
3,97
3,97
3,105
3,30
3,37
3,99
3,99
3,109
3,106
3,101
3,47
3,126
3,71
3,25
3,108
3,20
3,95
3,25
3,86
3,127
3,96
3,127
3,128
3,124
3,89
3,113
3,67
3,127
3,122
3,131
3,140
3,119
3,122
3,56
3,149
3,117
3,68
3,130
3,130
3,133
3,134
3,132
3,93
3,141
3,134
3,194
3,109
3,136
3,138
3,166
3,167
3,136
3,193
3,141
3
