1,169
1,152
1,175
1,164
1,184
1,109
1,169
1,166
1,203
1,98
1,194
1,104
1,124
1,183
1,145
1,160
1,141
1,149
1,128
1,58
1,120
1,73
1,96
1,107
1,98
1,92
1,183
1,128
1,120
1,51
1,143
1,75
1,55
1,40
1,119
1,70
1,49
1,145
1,179
1,100
1,56
1,72
1,64
1,75
1,141
1,145
1,156
1,41
1,147
1,147
2,56
2,166
2,102
2,142
2,44
2,50
2,148
2,68
2,98
2,80
2,26
2,68
2,72
2,92
2,114
2,110
2,114
2,74
2,90
2,92
2,72
2,122
2,122
2,120
2,122
2,70
2,94
2,142
2,106
2,156
2,108
2,66
2,128
2,114
2,66
2,70
2,138
2,138
2,88
2,104
2,148
2,186
2,152
2,122
2,108
2,118
2,130
2,110
2,126
2,186
3,255
3,255
3,47
3,52
3,237
3,52
3,246
3,180
3,244
3,62
3,235
3,54
3,145
3,132
3,124
3,116
3,153
3,107
3,194
3,153
3,103
3,180
3,58
3,78
3,198
3,97
3,95
3,68
3,64
3,118
3,60
3,95
3,99
3,76
3,76
3,120
3,95
3,72
3,81
3,85
3,196
3,64
3,182
3,130
3,103
3,192
3,140
3,76
3,165
3,72
3,70
3,74
3,114
3,95
3,97
3,70
3,165
3,165
3,107
3,45
3,120
3,97
3,142
3,109
3,128
3,184
3,122
3,147
3,128
3,163
3,138
3,130
3,60
3,153
3,136
3,116
3,128
3,151
3,91
3,145
3,76
3,173
3,78
3,145
3,167
3,180
3,97
3,161
3,255
3,128
3,153
3,126
3,147
3,159
3,136
3,175
3,153
3,147
3,142
3,145
3,128
3,130
3,116
3,130
3,138
3,83
3,136
3,145
3,136
3,138
3,173
3,60
3,35
3,29
3,29
3,23
3,120
3,140
3,25
3,35
3,95
3,120
3,103
3,85
3,29
3,47
3,54
3,58
3,107
3,54
3,107
3,54
3,27
3,25
3,103
3,134
3,47
3,25
3,114
3,17
3,74
3,89
3,74
3,97
3,122
3,29
3,114
3,58
3,151
3,21
3,21
3,25
3,111
3,29
3,25
3,101
3,19
3,27
3,35
3,126
3,35
3,23
3,114
3,25
3,95
3,23
3,122
3,21
3,31
3,19
3,17
3,85
3,23
3,45
3,180
3,21
3,134
3,87
3,25
3,68
3,85
3,76
3,186
3,25
3,21
3,25
3,78
3,25
3,89
3,105
3,122
3,25
3,27
3,31
3,173
3,99
3,182
3,91
3,87
3,41
3,95
3,62
3,25
3,19
3,21
3,21
3,17
3,27
3,134
3,19
3,12
3,76
3,101
3,111
3,21
3,145
3,99
3,54
3,97
3,130
3,78
3,19
3,25
3,132
3,17
3,19
3,21
3,25
3,17
3,122
3,116
3,19
3,19
3,56
3,126
3,17
3,21
3,83
3,23
3,136
3,17
3,99
3,200
3,17
3,23
3,37
3,12
3,19
3,95
3,91
3,68
3,93
3,120
3,56
3,70
3,64
3,17
3,17
3,23
3,25
3,17
3,25
3,27
3,70
3,89
3,95
3,25
3,114
3,136
3,21
3,126
3,103
3,155
3,134
3,124
3,19
3,122
3,124
3,21
3,89
3,47
3,103
3,83
3,120
3,78
3,120
3,136
3,145
3,149
3,52
3,140
3,43
3,111
3,83
3,118
3,171
3,132
3,180
3,180
3,163
3
