1,65
1,79
1,62
1,87
1,62
1,54
1,60
1,153
1,66
1,84
1,145
1,122
1,117
1,137
1,144
1,63
1,144
1,44
1,51
1,19
1,134
1,163
1,19
1,21
1,14
1,43
1,32
1,17
1,17
1,21
1,38
1,49
1,33
1,41
1,47
1,28
1,32
1,136
1,58
1,122
1,55
1,32
1,128
1,40
1,228
1,65
1,70
1,58
1,54
1,55
2,185
2,214
2,153
2,206
2,181
2,110
2,63
2,208
2,57
2,68
2,218
2,218
2,185
2,76
2,143
2,146
2,165
2,150
2,160
2,33
2,125
2,188
2,40
2,153
2,146
2,13
2,53
2,88
2,71
2,140
2,121
2,91
2,33
2,166
2,27
2,165
2,88
2,168
2,196
2,95
2,111
2,180
2,153
2,209
2,141
2,143
2,229
2,161
2,228
2,143
3,203
3,103
3,223
3,23
3,142
3,112
3,37
3,16
3,112
3,21
3,207
3,100
3,51
3,186
3,79
3,49
3,72
3,196
3,200
3,70
3,207
3,88
3,117
3,95
3,209
3,91
3,72
3,91
3,60
3,65
3,81
3,88
3,89
3,93
3,82
3,74
3,172
3,56
3,84
3,63
3,84
3,196
3,79
3,67
3,81
3,81
3,91
3,72
3,89
3,75
3,74
3,67
3,89
3,132
3,144
3,132
3,128
3,112
3,203
3,68
3,102
3,119
3,154
3,119
3,70
3,135
3,119
3,88
3,117
3,142
3,82
3,82
3,28
3,70
3,65
3,124
3,93
3,137
3,91
3,88
3,93
3,112
3,112
3,121
3,72
3,70
3,37
3,58
3,70
3,89
3,35
3,81
3,181
3,86
3,65
3,93
3,116
3,77
3,77
3,61
3,91
3,56
3,93
3,91
3,49
3,98
3,135
3,91
3,86
3,124
3,130
3,72
3,121
3,128
3,68
3,86
3,124
3,124
3,74
3,112
3,112
3,130
3,54
3,132
3,132
3,63
3,60
3,91
3,130
3,74
3,75
3,123
3,132
3,74
3,63
3,116
3,116
3,93
3,230
3,63
3,109
3,124
3,74
3,109
3,65
3,100
3,56
3,132
3,112
3,100
3,130
3,133
3,58
3,132
3,100
3,132
3,89
3,112
3,135
3,60
3,82
3,89
3,132
3,60
3,72
3,23
3,53
3,58
3,126
3,61
3,124
3,124
3,112
3,75
3,98
3,109
3,96
3,107
3,77
3,84
3,75
3,86
3,110
3,132
3,25
3,84
3,102
3,123
3,79
3,84
3,126
3,102
3,112
3,96
3,133
3,79
3,79
3,100
3,65
3,139
3,79
3,91
3,117
3,140
3,133
3,139
3,144
3,19
3,153
3,75
3,95
3,51
3,163
3,135
3,53
3,153
3,70
3,158
3,79
3,153
3,70
3,84
3,132
3,158
3,132
3,84
3,154
3,160
3,224
3,110
3,163
3,53
3,170
3,165
3,177
3,84
3,165
3,170
3,177
3,28
3,165
3,189
3,153
3,189
3,54
3,93
3,105
3,144
3,167
3,42
3,35
3,96
3,139
3,116
3,149
3,126
3,177
3,116
3,147
3,139
3,103
3,128
3,110
3,37
3,123
3,149
3,140
3,44
3,158
3,42
3,153
3,154
3,175
3,154
3,174
3,163
3,146
3,140
3,47
3,177
3,177
3,235
3,132
3,124
3,112
3,126
3,105
3,88
3,149
3,202
3,191
3,95
3,216
3,217
3,179
3,30
3,146
3,119
3,60
3,224
1
