1,192
1,172
1,192
1,60
1,140
1,148
1,166
1,124
1,174
1,132
1,136
1,88
1,90
1,46
1,138
1,168
1,136
1,82
1,160
1,154
1,96
1,54
1,164
1,84
1,96
1,160
1,122
1,140
1,104
1,26
1,104
1,96
1,100
1,32
1,78
1,50
1,122
1,114
1,104
1,146
1,116
1,106
1,108
1,78
1,78
1,120
1,160
1,82
1,160
1,146
2,50
2,78
2,190
2,178
2,117
2,70
2,83
2,63
2,149
2,87
2,136
2,58
2,52
2,87
2,96
2,71
2,53
2,45
2,78
2,52
2,105
2,139
2,102
2,65
2,83
2,89
2,105
2,68
2,152
2,55
2,109
2,39
2,110
2,138
2,115
2,100
2,126
2,134
2,68
2,76
2,49
2,62
2,84
2,100
2,81
2,196
2,125
2,133
2,146
2,164
3,133
3,68
3,26
3,26
3,42
3,26
3,24
3,34
3,37
3,37
3,47
3,37
3,29
3,31
3,26
3,31
3,29
3,154
3,37
3,31
3,31
3,81
3,31
3,37
3,55
3,37
3,31
3,91
3,31
3,81
3,31
3,37
3,21
3,31
3,37
3,31
3,37
3,31
3,57
3,175
3,39
3,31
3,31
3,37
3,39
3,31
3,29
3,31
3,34
3,31
3,31
3,50
3,37
3,26
3,31
3,34
3,34
3,31
3,31
3,29
3,123
3,29
3,146
3,34
3,107
3,26
3,39
3,44
3,34
3,37
3,29
3,39
3,34
3,55
3,102
3,31
3,37
3,37
3,31
3,31
3,37
3,94
3,34
3,37
3,39
3,31
3,29
3,115
3,57
3,21
3,31
3,97
3,123
3,34
3,170
3,37
3,94
3,110
3,34
3,89
3,31
3,29
3,52
3,39
3,34
3,29
3,24
3,29
3,29
3,26
3,26
3,34
3,104
3,24
3,34
3,81
3,24
3,63
3,29
3,24
3,31
3,31
3,24
3,29
3,34
3,34
3,178
3,29
3,29
3,71
3,24
3,125
3,24
3,37
3,37
3,26
3,71
3,50
3,29
3,37
3,24
3,34
3,31
3,29
3,26
3,112
3,102
3,34
3,26
3,29
3,112
3,24
3,29
3,29
3,31
3,107
3,31
3,31
3,29
3,42
3,31
3,26
3,81
3,42
3,31
3,29
3,29
3,16
3,21
3,16
3,31
3,29
3,123
3,29
3,29
3,16
3,37
3,125
3,31
3,94
3,26
3,34
3,26
3,21
3,31
3,29
3,29
3,21
3,21
3,115
3,26
3,99
3,24
3,29
3,26
3,125
3,91
3,123
3,26
3,99
3,29
3,26
3,26
3,91
3,26
3,18
3,24
3,26
3,21
3,24
3,21
3,21
3,91
3,133
3,24
3,24
3,18
3,118
3,47
3,18
3,24
3,29
3,18
3,37
3,24
3,21
3,68
3,149
3,26
3,24
3,94
3,18
3,34
3,18
3,94
3,125
3,24
3,34
3,24
3,18
3,29
3,29
3,29
3,31
3,128
3,29
3,21
3,29
3,34
3,29
3,16
3,21
3,29
3,16
3,89
3,84
3,31
3,31
3,18
3,24
3,78
3,31
3,34
3,24
3,24
3,183
3,21
3,91
3,24
3,26
3,26
3,26
3,78
3,26
3,31
3,172
3,180
3,29
3,175
3,24
3,18
3,29
3,167
3,21
3,24
3,29
3,34
3,24
3,68
3,29
3,26
3,26
3,86
3,31
3,21
3,104
3,31
3,157
3,39
3,188
3
